"","n","false.negative.error","sensitivity","false.discovery.rate","precision"
"38",741,0.25609756097561,0.74390243902439,0.567375886524823,0.432624113475177
"39",761,0.235772357723577,0.764227642276423,0.563805104408353,0.436194895591647
"40",781,0.247967479674797,0.752032520325203,0.566744730679157,0.433255269320843
"41",801,0.239837398373984,0.760162601626016,0.563084112149533,0.436915887850467
"42",821,0.260162601626016,0.739837398373984,0.557177615571776,0.442822384428224
"43",841,0.260162601626016,0.739837398373984,0.563549160671463,0.436450839328537
"44",861,0.260162601626016,0.739837398373984,0.559322033898305,0.440677966101695
"45",881,0.260162601626016,0.739837398373984,0.559322033898305,0.440677966101695
"46",901,0.260162601626016,0.739837398373984,0.559322033898305,0.440677966101695
"47",921,0.260162601626016,0.739837398373984,0.559322033898305,0.440677966101695
"48",941,0.260162601626016,0.739837398373984,0.558252427184466,0.441747572815534
"49",961,0.288617886178862,0.711382113821138,0.520547945205479,0.479452054794521
"50",981,0.260162601626016,0.739837398373984,0.557177615571776,0.442822384428224
"51",1001,0.260162601626016,0.739837398373984,0.557177615571776,0.442822384428224
"52",1021,0.288617886178862,0.711382113821138,0.520547945205479,0.479452054794521
"53",1041,0.260162601626016,0.739837398373984,0.559322033898305,0.440677966101695
"54",1061,0.276422764227642,0.723577235772358,0.560493827160494,0.439506172839506
"55",1081,0.292682926829268,0.707317073170732,0.454545454545455,0.545454545454545
"56",1101,0.292682926829268,0.707317073170732,0.447619047619048,0.552380952380952
"57",1121,0.292682926829268,0.707317073170732,0.454545454545455,0.545454545454545
"58",1141,0.292682926829268,0.707317073170732,0.454545454545455,0.545454545454545
"59",1161,0.292682926829268,0.707317073170732,0.454545454545455,0.545454545454545
"60",1181,0.288617886178862,0.711382113821138,0.516574585635359,0.483425414364641
"61",1201,0.300813008130081,0.699186991869919,0.44336569579288,0.55663430420712
"62",1221,0.341463414634146,0.658536585365854,0.439446366782007,0.560553633217993
"63",1241,0.341463414634146,0.658536585365854,0.439446366782007,0.560553633217993
"64",1261,0.300813008130081,0.699186991869919,0.44336569579288,0.55663430420712
"65",1281,0.341463414634146,0.658536585365854,0.439446366782007,0.560553633217993
"66",1301,0.341463414634146,0.658536585365854,0.439446366782007,0.560553633217993
"67",1321,0.341463414634146,0.658536585365854,0.439446366782007,0.560553633217993
"68",1341,0.341463414634146,0.658536585365854,0.439446366782007,0.560553633217993
"69",1361,0.349593495934959,0.650406504065041,0.43859649122807,0.56140350877193
"70",1381,0.378048780487805,0.621951219512195,0.445652173913043,0.554347826086957
"71",1401,0.341463414634146,0.658536585365854,0.439446366782007,0.560553633217993
"72",1421,0.378048780487805,0.621951219512195,0.445652173913043,0.554347826086957
"73",1441,0.341463414634146,0.658536585365854,0.439446366782007,0.560553633217993
"74",1461,0.357723577235772,0.642276422764228,0.441696113074205,0.558303886925795
"75",1481,0.378048780487805,0.621951219512195,0.445652173913043,0.554347826086957
"76",1501,0.357723577235772,0.642276422764228,0.439716312056738,0.560283687943262
"77",1521,0.378048780487805,0.621951219512195,0.447653429602888,0.552346570397112
"78",1541,0.357723577235772,0.642276422764228,0.439716312056738,0.560283687943262
"79",1561,0.357723577235772,0.642276422764228,0.439716312056738,0.560283687943262
"80",1581,0.386178861788618,0.613821138211382,0.448905109489051,0.551094890510949
"81",1601,0.378048780487805,0.621951219512195,0.447653429602888,0.552346570397112
"82",1621,0.410569105691057,0.589430894308943,0.456928838951311,0.543071161048689
"83",1641,0.414634146341463,0.585365853658537,0.458646616541353,0.541353383458647
"84",1661,0.378048780487805,0.621951219512195,0.447653429602888,0.552346570397112
